trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
722,FALSE,"{'a': 0.001, 'e': 0.7511459686759877}",30,15,-47.57863937,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 0}",1
723,FALSE,"{'a': 0.001, 'e': 0.7504854570651743}",25,13,-33.85373404,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
724,FALSE,"{'a': 0.001, 'e': 0.7498241949689665}",20,0,-33.93744487,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
725,FALSE,"{'a': 0.001, 'e': 0.7491621830486261}",25,0,-41.50887609,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
726,FALSE,"{'a': 0.001, 'e': 0.7484994219661651}",20,0,-42.23988895,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
727,FALSE,"{'a': 0.001, 'e': 0.7478359123843445}",25,0,-2.802961361,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
728,FALSE,"{'a': 0.001, 'e': 0.7471716549666739}",20,0,-79.67822997,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
729,FALSE,"{'a': 0.001, 'e': 0.7465066503774105}",30,2,-107.8373436,"{0: 18, 1: 0, 2: 9, 3: 0, 4: 1}",1
730,FALSE,"{'a': 0.001, 'e': 0.745840899281559}",25,8,-67.90368564,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
731,FALSE,"{'a': 0.001, 'e': 0.7451744023448704}",25,2,0.659919974,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
732,FALSE,"{'a': 0.001, 'e': 0.7445071602338416}",20,0,-103.9954315,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
733,FALSE,"{'a': 0.001, 'e': 0.7438391736157144}",30,11,-135.6060655,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 3}",1
734,FALSE,"{'a': 0.001, 'e': 0.7431704431584757}",25,0,-34.69512677,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
735,FALSE,"{'a': 0.001, 'e': 0.7425009695308558}",20,6,-2.072623477,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
736,FALSE,"{'a': 0.001, 'e': 0.7418307534023282}",20,4,-7.326514477,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
737,FALSE,"{'a': 0.001, 'e': 0.7411597954431091}",25,0,-72.16129844,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
738,FALSE,"{'a': 0.001, 'e': 0.7404880963241561}",25,0,-72.71565912,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
739,FALSE,"{'a': 0.001, 'e': 0.7398156567171686}",20,0,-63.94388032,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
740,FALSE,"{'a': 0.001, 'e': 0.7391424772945862}",25,0,-29.32825383,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
741,FALSE,"{'a': 0.001, 'e': 0.7384685587295879}",20,1,-12.80839059,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
742,FALSE,"{'a': 0.001, 'e': 0.7377939016960925}",20,0,-21.94105077,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
743,FALSE,"{'a': 0.001, 'e': 0.7371185068687569}",20,4,-61.15159234,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
744,FALSE,"{'a': 0.001, 'e': 0.7364423749229757}",20,0,-82.72501011,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
745,FALSE,"{'a': 0.001, 'e': 0.7357655065348812}",20,0,-103.3493413,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
746,FALSE,"{'a': 0.001, 'e': 0.7350879023813413}",20,0,-68.35280765,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
747,FALSE,"{'a': 0.001, 'e': 0.7344095631399603}",25,0,-14.90490942,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
748,FALSE,"{'a': 0.001, 'e': 0.7337304894890774}",25,8,-23.96513889,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
749,FALSE,"{'a': 0.001, 'e': 0.7330506821077661}",30,12,-133.2081321,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 2}",1
750,FALSE,"{'a': 0.001, 'e': 0.7323701416758338}",30,0,-144.1352824,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
751,FALSE,"{'a': 0.001, 'e': 0.7316888688738209}",20,10,-5.681873118,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
752,FALSE,"{'a': 0.001, 'e': 0.7310068643830001}",25,3,-92.50764672,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 1}",1
753,FALSE,"{'a': 0.001, 'e': 0.7303241288853758}",20,0,-103.1638972,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
754,FALSE,"{'a': 0.001, 'e': 0.7296406630636835}",25,0,-54.44408923,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
755,FALSE,"{'a': 0.001, 'e': 0.7289564676013889}",20,0,-58.38639353,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
756,FALSE,"{'a': 0.001, 'e': 0.7282715431826874}",20,0,-112.7753067,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
757,FALSE,"{'a': 0.001, 'e': 0.7275858904925034}",20,0,-57.07103116,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
758,FALSE,"{'a': 0.001, 'e': 0.7268995102164897}",35,20,-71.64335906,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
759,FALSE,"{'a': 0.001, 'e': 0.7262124030410263}",20,2,-54.44526927,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 0}",1
760,FALSE,"{'a': 0.001, 'e': 0.7255245696532203}",30,0,-49.84485395,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
761,FALSE,"{'a': 0.001, 'e': 0.7248360107409052}",25,0,-155.1904176,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
762,FALSE,"{'a': 0.001, 'e': 0.7241467269926397}",20,0,-35.35721577,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
763,FALSE,"{'a': 0.001, 'e': 0.7234567190977075}",20,0,-77.83492416,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
764,FALSE,"{'a': 0.001, 'e': 0.7227659877461166}",20,3,-40.50228434,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
765,FALSE,"{'a': 0.001, 'e': 0.7220745336285982}",20,0,-77.66337092,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
766,FALSE,"{'a': 0.001, 'e': 0.7213823574366063}",20,5,-52.3156634,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
767,FALSE,"{'a': 0.001, 'e': 0.720689459862317}",25,0,-90.05790552,"{0: 17, 1: 6, 2: 0, 3: 0, 4: 2}",0
768,FALSE,"{'a': 0.001, 'e': 0.719995841598628}",20,0,-20.09877205,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
769,FALSE,"{'a': 0.001, 'e': 0.7193015033391573}",20,0,6.61695407,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
770,FALSE,"{'a': 0.001, 'e': 0.7186064457782433}",20,5,-45.98426377,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
771,FALSE,"{'a': 0.001, 'e': 0.7179106696109434}",20,0,-96.46998555,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
772,FALSE,"{'a': 0.001, 'e': 0.7172141755330337}",25,4,-62.62429555,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
773,FALSE,"{'a': 0.001, 'e': 0.7165169642410081}",20,0,-79.968129,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
774,FALSE,"{'a': 0.001, 'e': 0.7158190364320781}",20,16,5.717615408,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,FALSE,"{'a': 0.001, 'e': 0.7151203928041714}",20,0,-74.30062601,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
776,FALSE,"{'a': 0.001, 'e': 0.7144210340559313}",20,10,-30.47954755,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
777,FALSE,"{'a': 0.001, 'e': 0.7137209608867168}",25,0,-58.11778581,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
778,FALSE,"{'a': 0.001, 'e': 0.7130201739966009}",30,13,-63.90031381,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 1}",1
779,FALSE,"{'a': 0.001, 'e': 0.7123186740863704}",25,4,-36.43335122,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 0}",1
780,FALSE,"{'a': 0.001, 'e': 0.7116164618575251}",20,0,-80.3059342,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
781,FALSE,"{'a': 0.001, 'e': 0.7109135380122773}",25,8,-46.86675042,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
782,FALSE,"{'a': 0.001, 'e': 0.7102099032535507}",30,7,-3.391278549,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
783,FALSE,"{'a': 0.001, 'e': 0.7095055582849801}",25,0,-215.2685312,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 5}",0
784,FALSE,"{'a': 0.001, 'e': 0.7088005038109104}",20,0,-184.7055449,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
785,FALSE,"{'a': 0.001, 'e': 0.7080947405363958}",20,9,-4.714075769,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
786,FALSE,"{'a': 0.001, 'e': 0.7073882691671998}",25,10,-119.4961479,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 2}",1
787,FALSE,"{'a': 0.001, 'e': 0.7066810904097934}",20,13,-6.95118924,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
788,FALSE,"{'a': 0.001, 'e': 0.7059732049713556}",30,15,-25.0626493,"{0: 10, 1: 4, 2: 0, 3: 1, 4: 0}",1
789,FALSE,"{'a': 0.001, 'e': 0.7052646135597717}",30,0,-107.0198077,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
790,FALSE,"{'a': 0.001, 'e': 0.7045553168836329}",20,7,-43.28996909,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
791,FALSE,"{'a': 0.001, 'e': 0.7038453156522361}",20,5,-76.05089825,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
792,FALSE,"{'a': 0.001, 'e': 0.7031346105755821}",30,9,-28.66822733,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
793,FALSE,"{'a': 0.001, 'e': 0.7024232023643763}",25,0,-26.77114272,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
794,FALSE,"{'a': 0.001, 'e': 0.7017110917300265}",20,6,18.39989266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,FALSE,"{'a': 0.001, 'e': 0.7009982793846437}",25,3,-51.00348477,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
796,FALSE,"{'a': 0.001, 'e': 0.7002847660410396}",25,19,11.3656637,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,FALSE,"{'a': 0.001, 'e': 0.699570552412728}",25,0,-78.08017027,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
798,FALSE,"{'a': 0.001, 'e': 0.6988556392139224}",20,0,-5.658835406,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
799,FALSE,"{'a': 0.001, 'e': 0.6981400271595356}",30,0,-81.50467261,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
800,FALSE,"{'a': 0.001, 'e': 0.6974237169651799}",20,9,-5.880629119,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
801,FALSE,"{'a': 0.001, 'e': 0.6967067093471654}",25,0,-56.92760231,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
802,FALSE,"{'a': 0.001, 'e': 0.6959890050224995}",25,8,-105.8649444,"{0: 9, 1: 1, 2: 4, 3: 2, 4: 1}",1
803,FALSE,"{'a': 0.001, 'e': 0.6952706047088867}",20,0,-60.8670948,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
804,FALSE,"{'a': 0.001, 'e': 0.6945515091247271}",20,0,-74.96105206,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
805,FALSE,"{'a': 0.001, 'e': 0.6938317189891162}",20,0,-49.61748169,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
806,FALSE,"{'a': 0.001, 'e': 0.6931112350218442}",30,19,0.305358099,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 0}",1
807,FALSE,"{'a': 0.001, 'e': 0.6923900579433949}",35,15,-137.6465015,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",1
808,FALSE,"{'a': 0.001, 'e': 0.6916681884749454}",25,0,-134.8953484,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
809,FALSE,"{'a': 0.001, 'e': 0.690945627338365}",25,0,-111.4344486,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
810,FALSE,"{'a': 0.001, 'e': 0.6902223752562149}",20,0,-138.1163537,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
811,FALSE,"{'a': 0.001, 'e': 0.689498432951747}",25,3,-6.521860506,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
812,FALSE,"{'a': 0.001, 'e': 0.6887738011489036}",25,0,-96.86900474,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
813,FALSE,"{'a': 0.001, 'e': 0.6880484805723165}",20,6,-78.80290352,"{0: 6, 1: 5, 2: 2, 3: 0, 4: 1}",1
814,FALSE,"{'a': 0.001, 'e': 0.6873224719473061}",25,3,-93.78681415,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
815,FALSE,"{'a': 0.001, 'e': 0.6865957759998811}",20,0,-33.97370561,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
816,FALSE,"{'a': 0.001, 'e': 0.6858683934567373}",25,0,7.424739849,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
817,FALSE,"{'a': 0.001, 'e': 0.6851403250452572}",25,7,-31.78561689,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
818,FALSE,"{'a': 0.001, 'e': 0.6844115714935092}",30,0,-121.5209906,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
819,FALSE,"{'a': 0.001, 'e': 0.6836821335302466}",30,0,-125.1579182,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
820,FALSE,"{'a': 0.001, 'e': 0.6829520118849075}",20,7,-31.14322783,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
821,FALSE,"{'a': 0.001, 'e': 0.6822212072876135}",25,0,-33.63522103,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
822,FALSE,"{'a': 0.001, 'e': 0.681489720469169}",35,5,-137.4587667,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",1
823,FALSE,"{'a': 0.001, 'e': 0.6807575521610608}",20,12,2.02982402,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,FALSE,"{'a': 0.001, 'e': 0.6800247030954573}",20,0,-62.27271159,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
825,FALSE,"{'a': 0.001, 'e': 0.6792911740052072}",25,15,-25.42689872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
826,FALSE,"{'a': 0.001, 'e': 0.6785569656238398}",25,2,-100.7213313,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 1}",1
827,FALSE,"{'a': 0.001, 'e': 0.6778220786855633}",20,0,-30.81435987,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
828,FALSE,"{'a': 0.001, 'e': 0.6770865139252646}",20,6,-32.14201212,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
829,FALSE,"{'a': 0.001, 'e': 0.6763502720785084}",20,0,16.80227585,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
830,FALSE,"{'a': 0.001, 'e': 0.6756133538815365}",25,0,-77.35536278,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
831,FALSE,"{'a': 0.001, 'e': 0.674875760071267}",20,0,11.25761518,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
832,FALSE,"{'a': 0.001, 'e': 0.6741374913852938}",20,6,-61.10416515,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
833,FALSE,"{'a': 0.001, 'e': 0.6733985485618852}",30,0,-40.45596975,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
834,FALSE,"{'a': 0.001, 'e': 0.6726589323399843}",20,14,-5.056883464,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
835,FALSE,"{'a': 0.001, 'e': 0.671918643459207}",35,10,-74.39901439,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",1
836,FALSE,"{'a': 0.001, 'e': 0.6711776826598423}",25,12,0.817609198,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
837,FALSE,"{'a': 0.001, 'e': 0.6704360506828508}",20,8,-3.536099813,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
838,FALSE,"{'a': 0.001, 'e': 0.6696937482698646}",35,22,-23.65097594,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
839,FALSE,"{'a': 0.001, 'e': 0.6689507761631859}",30,4,-178.1854068,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 3}",1
840,FALSE,"{'a': 0.001, 'e': 0.6682071351057867}",35,19,-57.58931026,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
841,FALSE,"{'a': 0.001, 'e': 0.6674628258413081}",20,5,-3.6694455,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
842,FALSE,"{'a': 0.001, 'e': 0.6667178491140593}",30,12,-59.84403857,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
843,FALSE,"{'a': 0.001, 'e': 0.665972205669017}",25,0,-92.99025383,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
844,FALSE,"{'a': 0.001, 'e': 0.6652258962518245}",20,7,-95.99214902,"{0: 5, 1: 3, 2: 3, 3: 1, 4: 1}",1
845,FALSE,"{'a': 0.001, 'e': 0.6644789216087912}",30,0,-123.9858271,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
846,FALSE,"{'a': 0.001, 'e': 0.6637312824868916}",30,0,-45.80295725,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",1
847,FALSE,"{'a': 0.001, 'e': 0.6629829796337648}",25,0,-112.841673,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
848,FALSE,"{'a': 0.001, 'e': 0.6622340137977137}",20,0,-112.3372316,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
849,FALSE,"{'a': 0.001, 'e': 0.661484385727704}",30,6,-63.56653922,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1
850,FALSE,"{'a': 0.001, 'e': 0.6607340961733636}",20,16,7.436813225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,FALSE,"{'a': 0.001, 'e': 0.6599831458849822}",20,0,0.530262581,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
852,FALSE,"{'a': 0.001, 'e': 0.6592315356135099}",20,3,-27.51504044,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
853,FALSE,"{'a': 0.001, 'e': 0.6584792661105568}",25,0,-117.0126711,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
854,FALSE,"{'a': 0.001, 'e': 0.6577263381283925}",20,11,-35.38057219,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
855,FALSE,"{'a': 0.001, 'e': 0.656972752419945}",20,0,5.788049589,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
856,FALSE,"{'a': 0.001, 'e': 0.6562185097387998}",30,0,-170.8851364,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 4}",0
857,FALSE,"{'a': 0.001, 'e': 0.6554636108391995}",20,12,-74.55306544,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 2}",1
858,FALSE,"{'a': 0.001, 'e': 0.6547080564760429}",30,7,-103.3185218,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 2}",1
859,FALSE,"{'a': 0.001, 'e': 0.6539518474048844}",30,8,-11.98429198,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
860,FALSE,"{'a': 0.001, 'e': 0.6531949843819331}",20,0,-56.67171776,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
861,FALSE,"{'a': 0.001, 'e': 0.6524374681640519}",20,10,-10.91015176,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
862,FALSE,"{'a': 0.001, 'e': 0.6516792995087568}",30,17,-34.15332435,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
863,FALSE,"{'a': 0.001, 'e': 0.6509204791742165}",30,0,-91.59408573,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
864,FALSE,"{'a': 0.001, 'e': 0.6501610079192512}",20,10,1.924705588,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
865,FALSE,"{'a': 0.001, 'e': 0.6494008865033323}",25,2,-72.66571589,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 1}",1
866,FALSE,"{'a': 0.001, 'e': 0.648640115686581}",25,13,-48.82320456,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
867,FALSE,"{'a': 0.001, 'e': 0.647878696229768}",30,13,-19.88188255,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
868,FALSE,"{'a': 0.001, 'e': 0.6471166288943128}",20,12,7.851944044,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,FALSE,"{'a': 0.001, 'e': 0.6463539144422825}",30,0,-26.51080512,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
870,FALSE,"{'a': 0.001, 'e': 0.6455905536363918}",20,12,-8.181005923,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
871,FALSE,"{'a': 0.001, 'e': 0.6448265472400012}",30,0,-92.12471798,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
872,FALSE,"{'a': 0.001, 'e': 0.644061896017117}",30,20,-0.958474241,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
873,FALSE,"{'a': 0.001, 'e': 0.6432966007323906}",25,1,-5.941326269,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
874,FALSE,"{'a': 0.001, 'e': 0.6425306621511171}",20,12,2.664083304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
875,FALSE,"{'a': 0.001, 'e': 0.6417640810392349}",30,0,-83.57447386,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
876,FALSE,"{'a': 0.001, 'e': 0.6409968581633251}",25,0,-114.6091921,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
877,FALSE,"{'a': 0.001, 'e': 0.6402289942906106}",20,0,-4.105664626,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
878,FALSE,"{'a': 0.001, 'e': 0.6394604901889552}",20,11,-11.24543698,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
879,FALSE,"{'a': 0.001, 'e': 0.6386913466268629}",25,1,-73.2098156,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 1}",1
880,FALSE,"{'a': 0.001, 'e': 0.6379215643734771}",35,0,-115.4842675,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
881,FALSE,"{'a': 0.001, 'e': 0.6371511441985802}",25,0,-6.005735837,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
882,FALSE,"{'a': 0.001, 'e': 0.6363800868725922}",25,0,-46.10241361,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
883,FALSE,"{'a': 0.001, 'e': 0.6356083931665703}",20,8,-86.44798218,"{0: 5, 1: 1, 2: 5, 3: 0, 4: 1}",1
884,FALSE,"{'a': 0.001, 'e': 0.6348360638522081}",20,0,-64.21770703,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
885,FALSE,"{'a': 0.001, 'e': 0.6340630997018352}",30,20,4.335672557,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,FALSE,"{'a': 0.001, 'e': 0.6332895014884152}",25,14,-7.485330546,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
887,FALSE,"{'a': 0.001, 'e': 0.6325152699855466}",20,1,-17.52200545,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
888,FALSE,"{'a': 0.001, 'e': 0.6317404059674607}",25,2,-98.76437388,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 2}",1
889,FALSE,"{'a': 0.001, 'e': 0.6309649102090216}",25,0,-84.3641663,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",1
890,FALSE,"{'a': 0.001, 'e': 0.6301887834857247}",25,15,-8.494294276,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
891,FALSE,"{'a': 0.001, 'e': 0.6294120265736969}",25,8,-56.74092387,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
892,FALSE,"{'a': 0.001, 'e': 0.628634640249695}",20,0,-50.57523539,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
893,FALSE,"{'a': 0.001, 'e': 0.6278566252911051}",20,13,1.873627059,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
894,FALSE,"{'a': 0.001, 'e': 0.6270779824759424}",20,5,-40.08692175,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
895,FALSE,"{'a': 0.001, 'e': 0.6262987125828494}",25,12,-27.32766173,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
896,FALSE,"{'a': 0.001, 'e': 0.625518816391096}",20,0,-67.90734704,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
897,FALSE,"{'a': 0.001, 'e': 0.6247382946805784}",20,0,-13.78772304,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
898,FALSE,"{'a': 0.001, 'e': 0.6239571482318181}",20,0,3.283323261,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
899,FALSE,"{'a': 0.001, 'e': 0.6231753778259617}",20,15,-3.619601735,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,FALSE,"{'a': 0.001, 'e': 0.6223929842447792}",25,17,-4.453513923,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
901,FALSE,"{'a': 0.001, 'e': 0.6216099682706644}",20,0,-179.001441,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
902,FALSE,"{'a': 0.001, 'e': 0.6208263306866332}",20,16,5.789349938,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
